open,high,low,last,close,date,symbol,stock_splits,estado
110.2,110.99,105.42,109.15,109.15,2020-06-02T00:00:00+0000,TRV,0.0,datos_limpios
114.19,117.99,113.075,114.47,114.47,2020-06-04T00:00:00+0000,TRV,0.0,datos_limpios
122.205,125.195,112.95,118.0,118.0,2020-06-05T00:00:00+0000,TRV,0.0,datos_limpios
125.295,128.11,124.36,124.36,124.36,2020-06-08T00:00:00+0000,TRV,0.0,datos_limpios
125.0,128.13,124.205,128.0,128.0,2020-06-09T00:00:00+0000,TRV,0.0,datos_limpios
124.29,126.99,123.92,127.13835432011,127.13835432011,2020-06-10T00:00:00+0000,TRV,0.0,datos_limpios
109.5,115.74,108.4,113.33,113.33,2020-06-15T00:00:00+0000,TRV,0.0,datos_limpios
118.95,118.95,108.16,114.85,114.85,2020-06-16T00:00:00+0000,TRV,0.0,datos_limpios
119.45,119.45,114.17,116.15,116.15,2020-06-17T00:00:00+0000,TRV,0.0,datos_limpios
116.81,116.81,113.71,114.82,114.82,2020-06-18T00:00:00+0000,TRV,0.0,datos_limpios
117.36,117.595,113.5,116.05,116.05,2020-06-19T00:00:00+0000,TRV,0.0,datos_limpios
115.21,116.66,114.22,116.56,116.56,2020-06-22T00:00:00+0000,TRV,0.0,datos_limpios
117.845,118.235,114.28,116.23,116.23,2020-06-23T00:00:00+0000,TRV,0.0,datos_limpios
117.87,118.46,111.515,116.19,116.19,2020-06-24T00:00:00+0000,TRV,0.0,datos_limpios
114.59,114.725,111.4,112.86,112.86,2020-06-25T00:00:00+0000,TRV,0.0,datos_limpios
113.19,114.83,110.55,114.62,114.62,2020-06-26T00:00:00+0000,TRV,0.0,datos_limpios
110.885,113.4,110.885,111.0,111.0,2020-06-29T00:00:00+0000,TRV,0.0,datos_limpios
112.39,114.5,110.885,112.9,112.9,2020-06-30T00:00:00+0000,TRV,0.0,datos_limpios
113.85,114.73,112.1,114.05,114.05,2020-07-01T00:00:00+0000,TRV,0.0,datos_limpios
115.055,115.985,112.18,112.5,112.5,2020-07-02T00:00:00+0000,TRV,0.0,datos_limpios
115.26,116.38,112.46,112.46,112.46,2020-07-06T00:00:00+0000,TRV,0.0,datos_limpios
115.26,116.38,111.99,114.57,114.57,2020-07-07T00:00:00+0000,TRV,0.0,datos_limpios
113.59,113.82,111.5,112.48,112.48,2020-07-08T00:00:00+0000,TRV,0.0,datos_limpios
113.02,113.78,109.15,113.18,113.18,2020-07-09T00:00:00+0000,TRV,0.0,datos_limpios
113.38,114.19,109.09,110.04,110.04,2020-07-10T00:00:00+0000,TRV,0.0,datos_limpios
114.98,116.4,112.86,113.84,113.84,2020-07-13T00:00:00+0000,TRV,0.0,datos_limpios
114.61,118.93,112.86,114.24,114.24,2020-07-14T00:00:00+0000,TRV,0.0,datos_limpios
122.6,122.6,118.08,118.55,118.55,2020-07-15T00:00:00+0000,TRV,0.0,datos_limpios
121.38,122.6,118.0,119.14,119.14,2020-07-16T00:00:00+0000,TRV,0.0,datos_limpios
120.79,122.69,118.665,120.5,120.5,2020-07-17T00:00:00+0000,TRV,0.0,datos_limpios
118.565,120.26,118.205,119.16,119.16,2020-07-20T00:00:00+0000,TRV,0.0,datos_limpios
119.785,121.7,118.18,118.77,118.77,2020-07-21T00:00:00+0000,TRV,0.0,datos_limpios
119.45,122.58,119.23,120.42,120.42,2020-07-22T00:00:00+0000,TRV,0.0,datos_limpios
121.7,122.56,117.63,122.24,122.24,2020-07-23T00:00:00+0000,TRV,0.0,datos_limpios
121.68,122.3,117.5,118.61,118.61,2020-07-24T00:00:00+0000,TRV,0.0,datos_limpios
117.755,117.84,115.895,118.28,118.28,2020-07-27T00:00:00+0000,TRV,0.0,datos_limpios
117.59,117.84,114.92,116.63,116.63,2020-07-28T00:00:00+0000,TRV,0.0,datos_limpios
116.39,117.24,114.375,115.03,115.03,2020-07-29T00:00:00+0000,TRV,0.0,datos_limpios
114.89,117.25,113.325,116.85,116.85,2020-07-30T00:00:00+0000,TRV,0.0,datos_limpios
115.395,116.7,112.58,115.93,115.93,2020-07-31T00:00:00+0000,TRV,0.0,datos_limpios
114.23,115.5,112.77,114.42,114.42,2020-08-03T00:00:00+0000,TRV,0.0,datos_limpios
114.36,115.54,112.33,114.4,114.4,2020-08-04T00:00:00+0000,TRV,0.0,datos_limpios
114.47,115.615,112.3,113.1,113.1,2020-08-05T00:00:00+0000,TRV,0.0,datos_limpios
114.36,115.78,113.355,115.08,115.08,2020-08-06T00:00:00+0000,TRV,0.0,datos_limpios
114.36,117.56,113.305,113.74,113.74,2020-08-07T00:00:00+0000,TRV,0.0,datos_limpios
117.8,119.38,117.045,117.36,117.36,2020-08-10T00:00:00+0000,TRV,0.0,datos_limpios
121.87,123.07,116.97,119.12,119.12,2020-08-11T00:00:00+0000,TRV,0.0,datos_limpios
