open,high,low,last,close,date,symbol,stock_splits,estado
74.515,74.61,74.065,74.3,74.3,2018-06-12T00:00:00+0000,NKE,0.0,datos_limpios
74.835,74.9,74.01,74.12,74.12,2018-06-13T00:00:00+0000,NKE,0.0,datos_limpios
74.86,75.14,74.12,74.74,74.74,2018-06-14T00:00:00+0000,NKE,0.0,datos_limpios
75.77,75.84,74.54,75.34,75.34,2018-06-15T00:00:00+0000,NKE,0.0,datos_limpios
75.61,75.76,74.915,75.49,75.49,2018-06-18T00:00:00+0000,NKE,0.0,datos_limpios
75.605,75.605,73.69,74.27,74.27,2018-06-19T00:00:00+0000,NKE,0.0,datos_limpios
74.9,74.9,73.975,74.73,74.73,2018-06-20T00:00:00+0000,NKE,0.0,datos_limpios
74.73,74.79,73.57,74.1,74.1,2018-06-21T00:00:00+0000,NKE,0.0,datos_limpios
74.31,74.37,73.21,73.94,73.94,2018-06-22T00:00:00+0000,NKE,0.0,datos_limpios
73.12,73.33,72.045,72.65,72.65,2018-06-25T00:00:00+0000,NKE,0.0,datos_limpios
73.02,73.25,72.36,72.575,72.575,2018-06-26T00:00:00+0000,NKE,0.0,datos_limpios
72.815,72.935,71.165,71.42,71.42,2018-06-27T00:00:00+0000,NKE,0.0,datos_limpios
72.025,72.105,71.38,71.69,71.69,2018-06-28T00:00:00+0000,NKE,0.0,datos_limpios
80.7,81.0,71.69,79.73,79.73,2018-06-29T00:00:00+0000,NKE,0.0,datos_limpios
78.79,79.47,77.03,78.33,78.33,2018-07-02T00:00:00+0000,NKE,0.0,datos_limpios
78.33,78.33,76.11,76.28,76.28,2018-07-03T00:00:00+0000,NKE,0.0,datos_limpios
77.075,77.335,76.19,76.485,76.485,2018-07-05T00:00:00+0000,NKE,0.0,datos_limpios
76.95,77.065,76.12,76.95,76.95,2018-07-06T00:00:00+0000,NKE,0.0,datos_limpios
77.21,77.37,76.36,77.29,77.29,2018-07-09T00:00:00+0000,NKE,0.0,datos_limpios
78.0,78.05,77.16,77.55,77.55,2018-07-10T00:00:00+0000,NKE,0.0,datos_limpios
77.6,77.61,76.9,77.45,77.45,2018-07-11T00:00:00+0000,NKE,0.0,datos_limpios
77.875,78.115,77.245,77.36,77.36,2018-07-12T00:00:00+0000,NKE,0.0,datos_limpios
77.48,77.58,77.15,77.395,77.395,2018-07-13T00:00:00+0000,NKE,0.0,datos_limpios
78.005,78.09,77.38,77.79,77.79,2018-07-16T00:00:00+0000,NKE,0.0,datos_limpios
77.75,78.0,77.425,77.67,77.67,2018-07-17T00:00:00+0000,NKE,0.0,datos_limpios
77.47,77.58,76.32,76.495,76.495,2018-07-18T00:00:00+0000,NKE,0.0,datos_limpios
77.03,77.15,75.85,77.03,77.03,2018-07-19T00:00:00+0000,NKE,0.0,datos_limpios
77.015,77.075,76.2,76.9,76.9,2018-07-20T00:00:00+0000,NKE,0.0,datos_limpios
76.86,76.935,76.14,76.57,76.57,2018-07-23T00:00:00+0000,NKE,0.0,datos_limpios
76.95,77.09,75.435,75.505,75.505,2018-07-24T00:00:00+0000,NKE,0.0,datos_limpios
