open,high,low,last,close,date,symbol,stock_splits,estado
175.18,175.18,170.895,181.1,181.1,2020-05-29T00:00:00+0000,CRM,0.0,datos_limpios
173.165,177.51,172.715,174.79,174.79,2020-06-01T00:00:00+0000,CRM,0.0,datos_limpios
174.605,177.52,171.26,176.36,176.36,2020-06-02T00:00:00+0000,CRM,0.0,datos_limpios
174.88,175.32,170.0,174.99,174.99,2020-06-04T00:00:00+0000,CRM,0.0,datos_limpios
175.0,175.43,167.15,171.44,171.44,2020-06-05T00:00:00+0000,CRM,0.0,datos_limpios
173.65,176.57,172.68,173.88,173.88,2020-06-08T00:00:00+0000,CRM,0.0,datos_limpios
175.87,176.57,172.66,176.55,176.55,2020-06-09T00:00:00+0000,CRM,0.0,datos_limpios
176.0,176.0,173.53,176.55,176.55,2020-06-10T00:00:00+0000,CRM,0.0,datos_limpios
178.32,178.4,172.01,174.78,174.78,2020-06-11T00:00:00+0000,CRM,0.0,datos_limpios
177.51,177.595,171.91,173.96,173.96,2020-06-12T00:00:00+0000,CRM,0.0,datos_limpios
178.86,178.86,171.8,175.11,175.11,2020-06-15T00:00:00+0000,CRM,0.0,datos_limpios
182.43,182.5,171.27,178.61,178.61,2020-06-16T00:00:00+0000,CRM,0.0,datos_limpios
180.77,182.5,178.01,180.48,180.48,2020-06-17T00:00:00+0000,CRM,0.0,datos_limpios
182.07,188.94,180.68,181.4,181.4,2020-06-18T00:00:00+0000,CRM,0.0,datos_limpios
189.36,191.17,181.615,187.66,187.66,2020-06-19T00:00:00+0000,CRM,0.0,datos_limpios
187.205,192.43,186.95,186.95,186.95,2020-06-22T00:00:00+0000,CRM,0.0,datos_limpios
192.15,194.045,187.0,191.65,191.65,2020-06-23T00:00:00+0000,CRM,0.0,datos_limpios
192.0,194.09,184.16,189.06,189.06,2020-06-24T00:00:00+0000,CRM,0.0,datos_limpios
187.51,189.3,184.04,185.55,185.55,2020-06-25T00:00:00+0000,CRM,0.0,datos_limpios
187.89,188.7661,183.11,188.34,188.34,2020-06-26T00:00:00+0000,CRM,0.0,datos_limpios
180.83,183.67,180.16,183.17,183.17,2020-06-29T00:00:00+0000,CRM,0.0,datos_limpios
183.45,187.89,180.0,183.33,183.33,2020-06-30T00:00:00+0000,CRM,0.0,datos_limpios
188.02,192.81,183.13,187.33,187.33,2020-07-01T00:00:00+0000,CRM,0.0,datos_limpios
193.16,195.34,187.46,191.89,191.89,2020-07-02T00:00:00+0000,CRM,0.0,datos_limpios
194.31,199.425,192.53,192.53,192.53,2020-07-06T00:00:00+0000,CRM,0.0,datos_limpios
197.425,200.18,193.84,197.72,197.72,2020-07-07T00:00:00+0000,CRM,0.0,datos_limpios
197.94,201.16,196.21,196.38,196.38,2020-07-08T00:00:00+0000,CRM,0.0,datos_limpios
202.1,202.57,195.66,200.28,200.28,2020-07-09T00:00:00+0000,CRM,0.0,datos_limpios
202.02,202.82,195.64,200.74,200.74,2020-07-10T00:00:00+0000,CRM,0.0,datos_limpios
200.1,200.1,188.03,198.88,198.88,2020-07-13T00:00:00+0000,CRM,0.0,datos_limpios
200.0,200.26,183.36,188.34,188.34,2020-07-14T00:00:00+0000,CRM,0.0,datos_limpios
