open,high,low,last,close,date,symbol,stock_splits,estado
116.0,116.99,114.18,116.75,116.75,2020-05-29T00:00:00+0000,DIS,0.0,datos_limpios
117.22,119.63,116.965,117.3,117.3,2020-06-01T00:00:00+0000,DIS,0.0,datos_limpios
119.01,119.81,116.93,118.77,118.77,2020-06-02T00:00:00+0000,DIS,0.0,datos_limpios
122.15,124.48,121.905,122.18,122.18,2020-06-04T00:00:00+0000,DIS,0.0,datos_limpios
127.25,127.79,121.85,123.69,123.69,2020-06-05T00:00:00+0000,DIS,0.0,datos_limpios
126.02,127.31,123.98,124.82,124.82,2020-06-08T00:00:00+0000,DIS,0.0,datos_limpios
125.635,127.44,123.53,127.28,127.28,2020-06-09T00:00:00+0000,DIS,0.0,datos_limpios
125.63,125.79,123.51,127.28,127.28,2020-06-10T00:00:00+0000,DIS,0.0,datos_limpios
117.93,117.93,112.26,113.75,113.75,2020-06-11T00:00:00+0000,DIS,0.0,datos_limpios
116.95,116.95,112.675,114.56,114.56,2020-06-12T00:00:00+0000,DIS,0.0,datos_limpios
118.03,118.09,111.745,115.49,115.49,2020-06-15T00:00:00+0000,DIS,0.0,datos_limpios
121.27,121.35,111.71,117.08,117.08,2020-06-16T00:00:00+0000,DIS,0.0,datos_limpios
121.24,121.5,116.05,118.44,118.44,2020-06-17T00:00:00+0000,DIS,0.0,datos_limpios
118.64,119.23,115.96,117.65,117.65,2020-06-18T00:00:00+0000,DIS,0.0,datos_limpios
119.77,119.89,114.36,118.37,118.37,2020-06-19T00:00:00+0000,DIS,0.0,datos_limpios
114.28,116.15,113.155,114.35,114.35,2020-06-22T00:00:00+0000,DIS,0.0,datos_limpios
116.8,117.385,113.11,115.92,115.92,2020-06-23T00:00:00+0000,DIS,0.0,datos_limpios
116.96,117.45,110.105,116.59,116.59,2020-06-24T00:00:00+0000,DIS,0.0,datos_limpios
115.85,116.0,108.53,112.07,112.07,2020-06-25T00:00:00+0000,DIS,0.0,datos_limpios
111.07,111.51,108.025,111.36,111.36,2020-06-26T00:00:00+0000,DIS,0.0,datos_limpios
108.46,111.49,108.375,109.1,109.1,2020-06-29T00:00:00+0000,DIS,0.0,datos_limpios
111.585,112.035,108.1001,111.52,111.52,2020-06-30T00:00:00+0000,DIS,0.0,datos_limpios
112.69,115.455,109.93,111.51,111.51,2020-07-01T00:00:00+0000,DIS,0.0,datos_limpios
114.935,115.6,112.055,113.01,113.01,2020-07-02T00:00:00+0000,DIS,0.0,datos_limpios
113.825,114.51,112.18,112.18,112.18,2020-07-06T00:00:00+0000,DIS,0.0,datos_limpios
113.83,115.035,112.625,114.43,114.43,2020-07-07T00:00:00+0000,DIS,0.0,datos_limpios
113.63,117.1,112.61,113.63,113.63,2020-07-08T00:00:00+0000,DIS,0.0,datos_limpios
116.41,117.81,112.81,116.66,116.66,2020-07-09T00:00:00+0000,DIS,0.0,datos_limpios
116.51,119.425,115.38,116.81,116.81,2020-07-10T00:00:00+0000,DIS,0.0,datos_limpios
119.88,120.095,115.89,119.34,119.34,2020-07-13T00:00:00+0000,DIS,0.0,datos_limpios
119.94,120.13,114.55,116.22,116.22,2020-07-14T00:00:00+0000,DIS,0.0,datos_limpios
122.0,122.225,114.54,118.66,118.66,2020-07-15T00:00:00+0000,DIS,0.0,datos_limpios
121.63,122.09,117.63,120.9,120.9,2020-07-16T00:00:00+0000,DIS,0.0,datos_limpios
118.63,119.99,117.095,119.43,119.43,2020-07-17T00:00:00+0000,DIS,0.0,datos_limpios
118.09,118.485,116.82,118.65,118.65,2020-07-20T00:00:00+0000,DIS,0.0,datos_limpios
118.05,120.355,116.82,117.79,117.79,2020-07-21T00:00:00+0000,DIS,0.0,datos_limpios
118.2,120.39,117.66,118.62,118.62,2020-07-22T00:00:00+0000,DIS,0.0,datos_limpios
118.86,119.32,117.005,119.03,119.03,2020-07-23T00:00:00+0000,DIS,0.0,datos_limpios
118.86,119.35,115.9,118.12,118.12,2020-07-24T00:00:00+0000,DIS,0.0,datos_limpios
117.07,117.36,115.695,117.61,117.61,2020-07-27T00:00:00+0000,DIS,0.0,datos_limpios
117.2,117.42,114.725,116.31,116.31,2020-07-28T00:00:00+0000,DIS,0.0,datos_limpios
116.26,116.84,114.68,116.18,116.18,2020-07-29T00:00:00+0000,DIS,0.0,datos_limpios
116.22,116.71,113.42,115.61,115.61,2020-07-30T00:00:00+0000,DIS,0.0,datos_limpios
115.23,116.88,113.37,115.66,115.66,2020-07-31T00:00:00+0000,DIS,0.0,datos_limpios
116.315,117.1,115.495,116.94,116.94,2020-08-03T00:00:00+0000,DIS,0.0,datos_limpios
116.17,123.1,113.5,116.35,116.35,2020-08-04T00:00:00+0000,DIS,0.0,datos_limpios
123.49,130.24,115.76,117.29,117.29,2020-08-05T00:00:00+0000,DIS,0.0,datos_limpios
126.99,131.625,123.28,127.61,127.61,2020-08-06T00:00:00+0000,DIS,0.0,datos_limpios
130.0,131.9,125.61,130.82,130.82,2020-08-07T00:00:00+0000,DIS,0.0,datos_limpios
129.55,131.295,128.495,129.93,129.93,2020-08-10T00:00:00+0000,DIS,0.0,datos_limpios
130.48,132.46,128.49,128.79,128.79,2020-08-11T00:00:00+0000,DIS,0.0,datos_limpios
130.62,133.0,130.0,130.49,130.49,2020-08-12T00:00:00+0000,DIS,0.0,datos_limpios
130.76,133.0,130.465,131.79,131.79,2020-08-13T00:00:00+0000,DIS,0.0,datos_limpios
130.64,132.35,129.765,130.96,130.96,2020-08-14T00:00:00+0000,DIS,0.0,datos_limpios
130.08,130.08,128.58,130.53,130.53,2020-08-17T00:00:00+0000,DIS,0.0,datos_limpios
130.1,130.1371,128.39,129.37,129.37,2020-08-18T00:00:00+0000,DIS,0.0,datos_limpios
129.44,130.185,127.46,128.92,128.92,2020-08-19T00:00:00+0000,DIS,0.0,datos_limpios
129.25,130.2166,126.57,127.77,127.77,2020-08-20T00:00:00+0000,DIS,0.0,datos_limpios
128.04,128.45,126.53,128.12,128.12,2020-08-21T00:00:00+0000,DIS,0.0,datos_limpios
127.99,130.85,127.44,127.44,127.44,2020-08-24T00:00:00+0000,DIS,0.0,datos_limpios
130.65,131.04,127.93,130.69,130.69,2020-08-25T00:00:00+0000,DIS,0.0,datos_limpios
130.83,132.59,129.31,129.79,129.79,2020-08-26T00:00:00+0000,DIS,0.0,datos_limpios
132.95,136.325,129.52,132.18,132.18,2020-08-27T00:00:00+0000,DIS,0.0,datos_limpios
134.33,136.775,132.82,133.73,133.73,2020-08-28T00:00:00+0000,DIS,0.0,datos_limpios
135.23,135.495,131.27,135.54,135.54,2020-08-31T00:00:00+0000,DIS,0.0,datos_limpios
135.25,135.54,130.9,131.87,131.87,2020-09-01T00:00:00+0000,DIS,0.0,datos_limpios
134.2,134.88,130.89,133.55,133.55,2020-09-02T00:00:00+0000,DIS,0.0,datos_limpios
135.37,137.205,132.03,135.39,135.39,2020-09-03T00:00:00+0000,DIS,0.0,datos_limpios
135.24,137.2374,129.55,133.24,133.24,2020-09-04T00:00:00+0000,DIS,0.0,datos_limpios
132.045,137.07,130.945,131.99,131.99,2020-09-08T00:00:00+0000,DIS,0.0,datos_limpios
134.62,137.14,130.86,134.2,134.2,2020-09-09T00:00:00+0000,DIS,0.0,datos_limpios
134.28,136.73,132.26,133.36,133.36,2020-09-10T00:00:00+0000,DIS,0.0,datos_limpios
133.605,136.75,131.15,133.22,133.22,2020-09-11T00:00:00+0000,DIS,0.0,datos_limpios
132.705,132.75,130.92,131.75,131.75,2020-09-14T00:00:00+0000,DIS,0.0,datos_limpios
132.53,132.93,130.904,131.25,131.25,2020-09-15T00:00:00+0000,DIS,0.0,datos_limpios
132.19,133.58,131.005,131.24,131.24,2020-09-16T00:00:00+0000,DIS,0.0,datos_limpios
132.17,133.62,128.63,132.09,132.09,2020-09-17T00:00:00+0000,DIS,0.0,datos_limpios
130.55,131.77,128.13,130.22,130.22,2020-09-18T00:00:00+0000,DIS,0.0,datos_limpios
126.1,126.77,123.67,128.63,128.63,2020-09-21T00:00:00+0000,DIS,0.0,datos_limpios
125.98,127.42,123.59,125.41,125.41,2020-09-22T00:00:00+0000,DIS,0.0,datos_limpios
127.075,127.47,122.94,127.21,127.21,2020-09-23T00:00:00+0000,DIS,0.0,datos_limpios
127.07,127.3,120.85,123.28,123.28,2020-09-24T00:00:00+0000,DIS,0.0,datos_limpios
121.93,124.17,120.78,122.49,122.49,2020-09-25T00:00:00+0000,DIS,0.0,datos_limpios
125.83,126.84,124.0,124.0,124.0,2020-09-28T00:00:00+0000,DIS,0.0,datos_limpios
125.93,126.86,123.14,125.99,125.99,2020-09-29T00:00:00+0000,DIS,0.0,datos_limpios
125.92,126.29,123.4,125.4,125.4,2020-09-30T00:00:00+0000,DIS,0.0,datos_limpios
124.89,125.55,122.43,124.08,124.08,2020-10-01T00:00:00+0000,DIS,0.0,datos_limpios
124.94,125.47,121.69,123.31,123.31,2020-10-02T00:00:00+0000,DIS,0.0,datos_limpios
123.36,123.58,122.34,122.55,122.55,2020-10-05T00:00:00+0000,DIS,0.0,datos_limpios
123.26,124.185,120.615,123.37,123.37,2020-10-06T00:00:00+0000,DIS,0.0,datos_limpios
123.13,124.19,120.61,120.93,120.93,2020-10-07T00:00:00+0000,DIS,0.0,datos_limpios
123.58,123.74,120.93,122.91,122.91,2020-10-08T00:00:00+0000,DIS,0.0,datos_limpios
123.88,125.545,122.4201,123.09,123.09,2020-10-09T00:00:00+0000,DIS,0.0,datos_limpios
124.95,130.95,123.76,124.98,124.98,2020-10-12T00:00:00+0000,DIS,0.0,datos_limpios
129.74,131.365,123.73,124.97,124.97,2020-10-13T00:00:00+0000,DIS,0.0,datos_limpios
129.8,131.36,125.295,128.96,128.96,2020-10-14T00:00:00+0000,DIS,0.0,datos_limpios
129.14,129.5,124.45,126.59,126.59,2020-10-15T00:00:00+0000,DIS,0.0,datos_limpios
127.97,128.06,124.43,127.36,127.36,2020-10-16T00:00:00+0000,DIS,0.0,datos_limpios
127.37,127.38,123.71,125.43,125.43,2020-10-19T00:00:00+0000,DIS,0.0,datos_limpios
125.72,125.725,123.645,124.41,124.41,2020-10-20T00:00:00+0000,DIS,0.0,datos_limpios
127.49,127.56,123.87,125.85,125.85,2020-10-21T00:00:00+0000,DIS,0.0,datos_limpios
128.065,128.12,123.835,126.63,126.63,2020-10-22T00:00:00+0000,DIS,0.0,datos_limpios
128.455,128.5,125.97,127.56,127.56,2020-10-23T00:00:00+0000,DIS,0.0,datos_limpios
127.02,127.1,122.96,128.35,128.35,2020-10-26T00:00:00+0000,DIS,0.0,datos_limpios
127.11,127.11,122.95,124.06,124.06,2020-10-27T00:00:00+0000,DIS,0.0,datos_limpios
124.03,124.61,118.49,123.31,123.31,2020-10-28T00:00:00+0000,DIS,0.0,datos_limpios
119.36,122.62,117.26,118.47,118.47,2020-10-29T00:00:00+0000,DIS,0.0,datos_limpios
120.63,122.63,117.23,121.54,121.54,2020-10-30T00:00:00+0000,DIS,0.0,datos_limpios
122.25,122.92,119.825,121.25,121.25,2020-11-02T00:00:00+0000,DIS,0.0,datos_limpios
122.24,125.08,119.81,120.13,120.13,2020-11-03T00:00:00+0000,DIS,0.0,datos_limpios
123.41,126.85,121.37,124.02,124.02,2020-11-04T00:00:00+0000,DIS,0.0,datos_limpios
126.25,128.605,123.41,125.07,125.07,2020-11-05T00:00:00+0000,DIS,0.0,datos_limpios
126.78,128.62,124.62,126.96,126.96,2020-11-06T00:00:00+0000,DIS,0.0,datos_limpios
140.5,147.63,127.46,127.46,127.46,2020-11-09T00:00:00+0000,DIS,0.0,datos_limpios
140.26,147.68,137.67,142.59,142.59,2020-11-10T00:00:00+0000,DIS,0.0,datos_limpios
141.47,142.37,136.64,142.11,142.11,2020-11-11T00:00:00+0000,DIS,0.0,datos_limpios
141.47,142.0,134.105,137.82,137.82,2020-11-12T00:00:00+0000,DIS,0.0,datos_limpios
140.45,141.55,134.105,135.52,135.52,2020-11-13T00:00:00+0000,DIS,0.0,datos_limpios
141.36,144.56,138.36,138.36,138.36,2020-11-16T00:00:00+0000,DIS,0.0,datos_limpios
143.33,144.82,141.57,144.67,144.67,2020-11-17T00:00:00+0000,DIS,0.0,datos_limpios
144.79,145.45,142.56,144.5,144.5,2020-11-18T00:00:00+0000,DIS,0.0,datos_limpios
144.5,145.48,141.705,143.9,143.9,2020-11-19T00:00:00+0000,DIS,0.0,datos_limpios
142.57,143.2996,140.93,141.72,141.72,2020-11-20T00:00:00+0000,DIS,0.0,datos_limpios
142.4,147.745,141.07,141.07,141.07,2020-11-23T00:00:00+0000,DIS,0.0,datos_limpios
147.65,151.835,141.7,145.98,145.98,2020-11-24T00:00:00+0000,DIS,0.0,datos_limpios
150.2,151.86,147.235,151.49,151.49,2020-11-25T00:00:00+0000,DIS,0.0,datos_limpios
148.9,150.31,146.53,149.09,149.09,2020-11-27T00:00:00+0000,DIS,0.0,datos_limpios
146.65,148.68,146.31,147.13,147.13,2020-11-30T00:00:00+0000,DIS,0.0,datos_limpios
149.85,151.36,146.29,148.01,148.01,2020-12-01T00:00:00+0000,DIS,0.0,datos_limpios
149.57,154.005,148.36,149.44,149.44,2020-12-02T00:00:00+0000,DIS,0.0,datos_limpios
153.59,154.41,148.34,153.61,153.61,2020-12-03T00:00:00+0000,DIS,0.0,datos_limpios
